4984,16142,3237,Preferred,Coordinator
4985,23826,3281,Preferred,Coordinator
4986,24906,3224,Preferred,Coordinator
4987,28129,3090,Available,Coordinator
4988,28129,2407,Available,Coordinator
4989,28129,2408,Available,Coordinator
4990,19025,3073,Preferred,Coordinator
4991,25523,2816,Preferred,Manager
4992,18487,2744,Available,Coordinator
4993,9323,3238,Preferred,Coordinator
4994,17759,3267,Available,Coordinator
4995,6468,2934,Preferred,Manager
4996,438,3234,Available,Manager
4997,23369,3045,Available,Coordinator
4998,23369,3065,Available,Coordinator
4999,19615,3226,Preferred,Manager
5000,19615,3228,Preferred,Manager
5001,17759,3224,Preferred,Coordinator
5002,17840,2731,Available,Coordinator
5003,2611,3130,Available,Manager
5004,23640,3237,Available,Manager
5005,23640,3224,Available,Manager
5006,31341,3246,Preferred,Coordinator
5007,31341,3019,Preferred,Coordinator
5008,12948,3285,Preferred,Manager
5009,14588,3531,Available,Coordinator
5010,21093,3389,Preferred,Manager
5011,25333,2698,Preferred,Coordinator
5012,25333,3242,Preferred,Coordinator
5013,24906,3268,Preferred,Coordinator
5014,24906,3236,Available,Coordinator
5015,34374,3201,Preferred,Manager
5016,34374,3202,Available,Manager
5017,34374,2797,Available,Manager
5018,16142,3291,Available,Coordinator
5019,19885,3202,Available,Coordinator
5020,17840,3137,Available,Manager
5021,17920,3326,Available,Manager
5022,21093,3390,Preferred,Manager
5023,23065,3497,Available,Coordinator
5024,25153,3315,Available,Manager
5025,25153,3317,Available,Manager
5026,25153,3201,Available,Manager
5027,25153,3202,Available,Manager
5028,7561,3202,Available,Coordinator
5029,25244,3297,Available,Manager
5030,25244,2452,Available,Manager
5031,25244,3096,Available,Manager
5032,25244,3277,Available,Manager
5033,15984,3311,Preferred,Coordinator
5034,23065,3137,Available,Coordinator
5035,23080,2885,Available,Manager
5036,25333,2700,Available,Coordinator
5037,23080,3301,Available,Manager
5038,23080,3096,Available,Manager
5039,23080,3297,Available,Manager
5040,23080,3298,Available,Manager
5041,23080,3050,Available,Manager
5042,28442,3251,Available,Coordinator
5043,22560,3301,Preferred,Manager
5044,1291,3210,Preferred,Manager
5045,13188,3177,Preferred,Coordinator
5046,10095,3297,Available,Coordinator
5047,10095,3298,Available,Coordinator
5048,20259,3172,Available,Manager
5049,20259,2418,Available,Manager
5050,20259,3366,Preferred,Coordinator
5051,18487,2707,Available,Coordinator
5052,22560,3385,Preferred,Coordinator
5053,22560,3383,Available,Coordinator
5054,22560,3384,Available,Manager
5055,22560,3215,Available,Coordinator
5056,4808,3526,Preferred,Manager
5057,24968,3575,Preferred,Coordinator
5058,29942,3387,Available,Coordinator
5059,21093,3411,Preferred,Manager
5060,21093,3412,Preferred,Manager
5061,9497,2708,Available,Manager
5062,19442,3380,Available,Coordinator
5063,24992,3252,Preferred,Coordinator
5064,24992,3386,Available,Coordinator
5065,24992,3338,Available,Coordinator
5066,32077,3386,Preferred,Coordinator
5067,23369,3225,Preferred,Coordinator
5068,19442,3223,Available,Coordinator
5069,14588,3425,Preferred,Coordinator
5070,19885,3445,Available,Coordinator
5071,9323,3254,Preferred,Coordinator
5072,11784,2743,Available,Coordinator
5073,32933,3396,Preferred,Coordinator
5074,14588,3497,Available,Coordinator
5075,32933,3412,Available,Coordinator
5076,28442,2744,Available,Coordinator
5077,20259,3400,Available,Coordinator
5078,28442,2743,Available,Coordinator
5079,20259,3254,Available,Manager
5080,20259,2419,Available,Manager
5081,25632,2999,Available,Coordinator
5082,25632,3278,Available,Manager
5083,25632,3215,Preferred,Manager
5084,25632,2744,Preferred,Manager
5085,25632,3276,Available,Manager
5086,29410,2708,Available,Coordinator
5087,2611,2411,Available,Manager
5088,3560,2895,Available,Manager
5089,1041,3276,Available,Manager
5090,19442,2451,Available,Manager
5091,31816,3466,Preferred,Coordinator
5092,31816,3476,Available,Coordinator
5093,31816,2799,Available,Coordinator
5094,19442,3572,Available,Manager
5095,19442,3504,Available,Manager
5096,19442,3573,Available,Manager
5097,8099,3416,Available,Manager
5098,31537,3531,Available,Coordinator
5099,31537,3555,Available,Coordinator
5100,31537,3425,Available,Coordinator
5101,31537,3507,Available,Coordinator
5102,31537,3484,Available,Coordinator
5103,23065,2420,Available,Coordinator
5104,14575,3568,Available,Manager
5105,14575,3564,Preferred,Manager
5106,20259,3555,Preferred,Manager
5107,20259,3567,Available,Coordinator
5108,20259,3575,Available,Coordinator
5109,2611,3484,Available,Manager
5110,2611,3496,Available,Manager
5111,2611,3391,Available,Manager
5112,23826,3552,Available,Manager
5113,21093,3543,Preferred,Manager
5114,25153,3605,Available,Manager
5115,25153,3606,Available,Manager
5116,33174,3418,Available,Coordinator
5117,33174,3497,Preferred,Coordinator
5118,10095,3470,Preferred,Coordinator
5119,11784,2451,Preferred,Coordinator
5120,11784,3051,Available,Coordinator
5121,11784,3428,Available,Coordinator
5122,11784,3121,Available,Coordinator
5123,30868,3555,Preferred,Coordinator
5124,30868,3213,Available,Coordinator
5125,28442,3563,Available,Coordinator
5126,18214,3463,Available,Coordinator
5127,18214,3442,Available,Coordinator
5128,18214,3121,Available,Coordinator
5129,18214,3428,Available,Coordinator
5130,1141,2918,Preferred,Manager
5131,1141,2740,Available,Coordinator
5132,25948,2921,Available,Manager
5133,25948,2878,Preferred,Manager
5134,21310,2878,Preferred,Coordinator
5135,18338,2988,Available,Coordinator
5136,28246,2989,Available,Coordinator
5137,34374,2969,Available,Coordinator
5138,34374,2988,Available,Coordinator
5139,23781,2972,Available,Coordinator
5140,28246,2924,Available,Coordinator
5141,18626,2810,Preferred,Manager
5142,18626,3015,Available,Coordinator
5143,18626,2814,Available,Coordinator
5144,23369,2516,Available,Manager
5145,19307,3002,Preferred,Manager
5146,17920,2965,Preferred,Manager
5147,7804,2414,Available,Manager
5148,28129,2403,Available,Coordinator
5149,28129,3004,Available,Coordinator
5150,28129,2404,Available,Coordinator
5151,19307,3047,Available,Coordinator
5152,19307,2971,Available,Coordinator
5153,23640,2507,Preferred,Manager
5154,23491,3077,Preferred,Coordinator
5155,26285,3034,Preferred,Coordinator
5156,16780,3063,Available,Manager
5157,23359,2404,Available,Manager
5158,6468,3031,Available,Manager
5159,28458,3039,Available,Coordinator
5160,28129,2414,Available,Coordinator
5161,34374,2796,Available,Coordinator
5162,28246,3131,Available,Coordinator
5163,28246,2762,Available,Coordinator
5164,14534,3186,Preferred,Coordinator
5165,7203,2690,Preferred,Manager
5166,25632,3083,Available,Coordinator
5167,25153,3502,Available,Manager
5168,16780,2799,Available,Manager
5169,25153,3529,Available,Manager
5170,28655,3526,Preferred,Coordinator
5171,16320,3194,Preferred,Manager
5172,28748,3446,Preferred,Coordinator
5173,24113,2823,Preferred,Manager
5174,6468,3531,Preferred,Manager
5175,25171,3391,Preferred,Coordinator
5176,18214,3504,Available,Coordinator
5177,18487,3428,Available,Coordinator
5178,18487,3568,Available,Manager
5179,1041,3121,Available,Manager
5180,1041,3428,Available,Manager
5181,1041,3600,Available,Manager
5182,19025,3601,Available,Manager
5183,2611,3497,Available,Manager
5184,2611,2413,Available,Manager
5185,2611,2420,Available,Manager
5186,13831,3614,Available,Coordinator
5187,438,3605,Available,Coordinator
5188,438,3606,Available,Coordinator
5189,24113,3500,Preferred,Manager
5190,18338,2799,Preferred,Coordinator
5191,18338,3596,Available,Coordinator
5192,8802,3213,Available,Manager
5193,14615,3487,Available,Coordinator
5194,31493,3614,Preferred,Manager
5195,31493,3605,Available,Manager
5196,9746,2451,Preferred,Coordinator
5197,19885,3619,Available,Coordinator
5198,32933,3546,Available,Coordinator
5199,32933,3602,Available,Manager
5200,17920,3618,Available,Manager
5201,30092,3568,Preferred,Coordinator
5202,30092,3121,Preferred,\N
5203,30092,3494,Preferred,Coordinator
5204,30092,3547,Available,Coordinator
5205,25153,3618,Available,Manager
5206,25153,3617,Available,Manager
5207,33359,2415,Preferred,Coordinator
5208,33359,3485,Available,Coordinator
5209,32077,3564,Preferred,Coordinator
5210,32077,3569,Preferred,Coordinator
5211,23080,3567,Available,Manager
5212,6468,3575,Preferred,Coordinator
5213,23763,3635,Preferred,Manager
5214,16320,3502,Preferred,Manager
5215,37304,3421,Preferred,Coordinator
5216,36207,3569,Available,Coordinator
5217,19615,3604,Available,Manager
5218,19615,3603,Available,Manager
5219,29285,2800,Available,Manager
5220,29285,3501,Available,Manager
5221,29285,3502,Available,Manager
5222,29285,3556,Available,Manager
5223,13831,3492,Preferred,Manager
5224,19025,3654,Available,Manager
5225,27293,3651,Available,Coordinator
5226,32487,3529,Available,Coordinator
5227,31493,3645,Available,Manager
5228,31493,3643,Available,Manager
5229,31493,3644,Available,Manager
5230,31493,3194,Preferred,Manager
5231,14492,3631,Available,Coordinator
5232,25374,3548,Available,Coordinator
5233,25374,3632,Available,Manager
5234,25374,3641,Available,Coordinator
5235,14492,3443,Preferred,Coordinator
5236,14492,3510,Preferred,Coordinator
5237,14492,3473,Preferred,Coordinator
5238,16885,3641,Preferred,Manager
5239,19442,3615,Available,Manager
5240,19307,3668,Preferred,Manager
5241,19307,3669,Preferred,Manager
5242,19307,3666,Available,Manager
5243,19307,3667,Available,Manager
5244,19307,3656,Preferred,Coordinator
5245,23826,3422,Preferred,Manager
5246,438,3501,Available,Manager
5247,7804,3494,Available,Manager
5248,28748,3648,Available,Coordinator
5249,28748,3653,Preferred,Coordinator
5250,28748,3423,Preferred,Coordinator
5251,34881,3489,Preferred,Coordinator
5252,25128,3647,Preferred,Manager
5253,30868,3494,Available,Coordinator
5254,17524,3489,Preferred,Coordinator
5255,19025,3676,Preferred,Manager
5256,36414,3424,Preferred,Coordinator
5257,32487,3535,Available,Coordinator
5258,32487,3674,Available,Coordinator
5259,18487,3679,Available,Manager
5260,18487,3673,Available,Manager
5261,23065,2421,Available,Coordinator
5262,22560,3585,Preferred,Manager
5263,17920,3556,Available,Manager
5264,32933,3607,Available,Coordinator
5265,32933,3667,Available,Coordinator
5266,31537,3494,Available,Coordinator
5267,17524,3059,Preferred,Coordinator
5268,17524,3579,Available,Coordinator
5269,17524,3578,Available,Coordinator
5270,29254,3626,Available,Coordinator
5271,29254,3494,Available,Coordinator
5272,19025,3290,Available,Manager
5273,29254,3651,Available,Coordinator
5274,25171,3508,Preferred,Coordinator
5275,19442,3474,Available,Manager
5276,19442,3705,Available,Manager
5277,23257,3723,Preferred,Manager
5278,26029,3723,Available,Coordinator
5279,25153,3488,Available,Manager
5280,25153,3674,Available,Manager
5281,25153,3557,Available,Manager
5282,31816,3556,Preferred,Coordinator
5283,31599,3424,Preferred,Manager
5284,27293,3627,Available,Coordinator
5285,6349,3760,Available,Manager
5286,32933,3608,Preferred,Manager
5287,32933,3736,Available,Manager
5288,14991,3786,Preferred,Manager
5289,14991,3787,Available,Manager
5290,14991,3559,Available,Manager
5291,36642,3286,Available,Coordinator
5292,7561,3783,Available,Coordinator
5293,14991,3971,Available,Manager
5294,25153,3559,Available,Manager
5295,15984,3803,Preferred,Coordinator
5296,15984,3659,Preferred,Coordinator
5297,12948,3794,Preferred,Manager
5298,25153,3806,Available,Manager
5299,25153,3560,Available,Manager
5300,14699,3728,Preferred,Manager
5301,19933,3747,Available,Coordinator
5302,32914,3741,Available,Coordinator
5303,32914,3757,Available,Coordinator
5304,32914,3740,Available,Coordinator
5305,19933,3745,Available,Coordinator
5306,12129,3479,Preferred,Manager
5307,13188,3403,Preferred,Manager
5308,23826,3860,Preferred,Manager
5309,24867,3784,Available,Coordinator
5310,24867,3914,Available,Manager
5311,31032,3917,Preferred,Coordinator
5312,24867,3870,Available,Manager
5313,24867,3270,Preferred,Coordinator
5314,31032,3938,Preferred,Coordinator
5315,25153,3924,Available,Manager
5316,25153,4045,Available,Manager
5317,14991,3949,Available,Manager
5318,24992,2912,Available,Coordinator
5319,24992,3026,Available,Coordinator
5320,24992,2994,Available,Coordinator
5321,1291,2842,Available,Manager
5322,24906,2975,Preferred,Coordinator
5323,31537,3005,Available,Coordinator
5324,31537,2891,Available,Coordinator
5325,31537,2805,Available,Coordinator
5326,31537,2404,Available,Coordinator
5327,18214,2883,Available,Coordinator
5328,18214,2842,Available,Coordinator
5329,18214,2516,Available,Coordinator
5330,3260,2515,Preferred,Manager
5331,23759,2883,Preferred,Manager
5332,20259,2912,Available,Manager
5333,20259,2974,Preferred,Manager
5334,20259,2805,Available,Coordinator
5335,20259,2792,Preferred,Manager
5336,20259,3004,Preferred,Coordinator
5337,20259,3091,Available,Manager
5338,10095,3034,Available,Manager
5339,10095,2403,Available,Manager
5340,10095,2404,Available,Manager
5341,10095,3004,Available,Manager
5342,7049,3037,Preferred,Manager
5343,23458,2974,Preferred,Coordinator
5344,23458,2405,Preferred,Coordinator
5345,24113,2865,Preferred,Manager
5346,24306,2492,Available,Manager
5347,24153,2747,Available,Manager
5348,17148,3141,Available,Coordinator
5349,31032,2748,Preferred,Coordinator
5350,23080,3038,Available,Manager
5351,23080,3039,Available,Manager
5352,29490,3208,Available,Coordinator
5353,23826,2748,Preferred,Coordinator
5354,23781,3203,Available,Coordinator
5355,17524,3083,Available,Coordinator
5356,13188,2793,Preferred,Coordinator
5357,23759,2845,Preferred,Manager
5358,14588,2893,Available,Manager
5359,14588,3131,Preferred,Coordinator
5360,29285,3199,Available,Manager
5361,31401,3219,Preferred,Coordinator
5362,29285,2996,Available,Manager
5363,20259,3090,Preferred,Manager
5364,19442,3083,Available,Manager
5365,19442,2521,Available,Coordinator
5366,19442,2845,Available,Coordinator
5367,19442,3084,Available,Manager
5368,19442,2919,Available,Manager
5369,25153,3209,Available,Manager
5370,19307,3132,Preferred,Manager
5371,24113,2828,Available,Manager
5372,22922,2757,Available,Manager
5373,31032,3175,Preferred,Coordinator
5374,27838,2987,Preferred,Coordinator
5375,25128,2830,Preferred,Manager
5376,25128,2770,Preferred,Manager
5377,19025,3072,Available,Coordinator
5378,19025,3243,Available,Coordinator
5379,19025,3244,Available,Coordinator
5380,20259,2794,Preferred,Manager
5381,438,3267,Available,Manager
5382,21326,3090,Available,Manager
5383,16352,3268,Available,Coordinator
5384,21093,3243,Preferred,Manager
5385,21093,3244,Preferred,Manager
5386,21093,3246,Preferred,Manager
5387,21093,3245,Preferred,Manager
5388,21093,2817,Preferred,Manager
5389,21093,3230,Preferred,Manager
5390,21365,3066,Available,Coordinator
5391,10095,2982,Preferred,Manager
5392,10095,3136,Available,Manager
5393,10095,2762,Available,Manager
5394,28458,3065,Available,Coordinator
5395,18338,2639,Preferred,Coordinator
5396,14534,3269,Preferred,Manager
5397,14534,3234,Available,Coordinator
5398,27050,3272,Available,Coordinator
5399,31476,3137,Available,Manager
5400,23080,3271,Preferred,Manager
5401,29588,3284,Preferred,Manager
5402,16780,3261,Available,Coordinator
5403,9497,3258,Available,Manager
5404,32487,3312,Available,Coordinator
5405,9497,3313,Available,Manager
5406,15984,3201,Available,Coordinator
5407,19307,3302,Preferred,Manager
5408,19307,2987,Preferred,Manager
5409,19307,2758,Available,Coordinator
5410,25374,3086,Available,Manager
5411,31537,3296,Available,Coordinator
5412,12948,3318,Preferred,Manager
5413,15984,3202,Available,Coordinator
5414,23065,3172,Available,Coordinator
5415,24228,2821,Available,Coordinator
5416,19885,3023,Available,Coordinator
5417,25153,3023,Available,Coordinator
5418,25153,3326,Available,Manager
5419,18626,2376,Available,Manager
5420,18626,3071,Available,Manager
5421,6349,3238,Available,Manager
5422,25805,2418,Available,Coordinator
5423,25805,3137,Available,Coordinator
5424,21558,3050,Available,Coordinator
5425,21558,3253,Available,Coordinator
5426,8546,2706,Preferred,Manager
5427,12948,3368,Preferred,Manager
5428,10095,3273,Preferred,Manager
5429,10095,3308,Available,Coordinator
5430,10095,3253,Available,Manager
5431,25632,3298,Preferred,Manager
5432,25632,3301,Preferred,Coordinator
5433,21326,3366,Available,Manager
5434,15688,3298,Preferred,Manager
5435,15688,3050,Available,Manager
5436,35079,3325,Available,Coordinator
5437,35079,3314,Preferred,Coordinator
5438,2611,2410,Available,Manager
5439,28458,3271,Available,Coordinator
5440,28458,3251,Available,\N
5441,19307,3372,Preferred,Manager
5442,18487,3381,Available,Coordinator
5443,16822,3373,Available,Coordinator
5444,7804,2419,Available,Coordinator
5445,7804,3344,Available,Coordinator
5446,16780,3327,Available,Coordinator
5447,29942,3383,Preferred,Coordinator
5448,9323,3274,Available,Coordinator
5449,29942,3384,Available,Coordinator
5450,25048,2702,Preferred,Manager
5451,12948,3426,Preferred,Manager
5452,12948,3322,Preferred,Manager
5453,17840,3400,Preferred,Manager
5454,25171,3213,Preferred,Coordinator
5455,16320,2640,Preferred,Manager
5456,27838,2789,Preferred,Coordinator
5457,28129,2411,Available,Coordinator
5458,37304,2821,Available,Coordinator
5459,28458,3328,Available,Coordinator
5460,23065,3433,Available,Coordinator
5461,23065,3256,Available,Coordinator
5462,23065,3400,Available,Coordinator
5463,23065,2419,Available,Coordinator
5464,23065,3344,Available,Coordinator
5465,23065,2743,Available,Coordinator
5466,26029,3384,Preferred,Coordinator
5467,25632,2887,Preferred,Coordinator
5468,10095,2998,Available,Manager
5469,10095,3167,Available,Coordinator
5470,23257,3382,Preferred,Manager
5471,23080,3384,Available,Manager
5472,23080,3337,Available,Manager
5473,25805,2411,Preferred,Coordinator
5474,25805,2419,Available,Coordinator
5475,2611,3384,Available,Manager
5476,33174,3344,Available,Coordinator
5477,29490,2419,Preferred,Coordinator
5478,29490,3344,Available,Coordinator
5479,8099,3380,Available,Manager
5480,30868,3254,Available,Coordinator
5481,25632,3216,Preferred,Manager
5482,25632,3385,Available,Coordinator
5483,25632,3384,Available,Coordinator
5484,25632,3383,Available,Coordinator
5485,25632,3382,Available,Coordinator
5486,25632,3381,Available,Coordinator
5487,25632,3379,Available,Coordinator
5488,12081,3278,Preferred,Coordinator
5489,23982,3508,Available,Manager
5490,23826,2832,Preferred,Manager
5491,7804,3493,Available,Manager
5492,25153,3643,Available,Manager
5493,7561,3486,Available,Coordinator
5494,17759,3466,Available,Coordinator
5495,23257,3418,Preferred,Manager
5496,19885,3501,Available,Coordinator
5497,14575,3164,Preferred,Manager
5498,25333,2703,Available,Manager
5499,25244,3464,Available,Manager
5500,25631,3732,Available,Coordinator
5501,25632,3566,Available,Manager
5502,25632,3464,Preferred,Manager
5503,23640,3596,Available,Manager
5504,29285,3262,Available,Manager
5505,29285,3261,Available,Manager
5506,25632,3042,Available,Coordinator
5507,25632,3100,Available,Coordinator
5508,25632,3044,Preferred,Coordinator
5509,20259,3250,Preferred,Coordinator
5510,18487,3464,Available,Coordinator
5511,31341,3389,Preferred,Coordinator
5512,23640,3196,Preferred,Manager
5513,23640,3529,Available,Manager
5514,17109,3596,Available,Coordinator
5515,17109,3193,Available,Coordinator
5516,17109,2799,Available,Coordinator
5517,25244,3547,Available,Manager
5518,19615,3633,Available,Manager
5519,28655,3677,Available,Manager
5520,34374,3196,Available,Coordinator
5521,24992,3615,Available,Coordinator
5522,38237,3489,Preferred,Coordinator
5523,20684,3578,Available,Manager
5524,31537,3620,Available,Coordinator
5525,31537,3508,Available,Coordinator
5526,1256,3680,Preferred,Manager
5527,12212,3664,Preferred,Manager
5528,12212,3676,Available,Coordinator
5529,12212,3677,Available,Manager
5530,25048,3423,Preferred,Manager
5531,18214,3462,Available,Coordinator
5532,18214,3474,Available,Coordinator
5533,18214,3524,Available,Manager
5534,2003,2421,Available,Manager
5535,19307,3675,Preferred,Manager
5536,11784,3499,Available,Coordinator
5537,11784,3581,Available,Coordinator
5538,11784,3587,Available,Coordinator
5539,23781,3423,Available,Coordinator
5540,18487,3402,Available,Manager
5541,18487,3730,Available,Coordinator
5542,17759,3674,Available,Coordinator
5543,26029,3720,Preferred,Coordinator
5544,19307,3704,Available,Coordinator
5545,27838,3611,Preferred,Manager
5546,28655,3799,Preferred,Manager
5547,28655,3800,Preferred,Manager
5548,38161,3940,Available,Coordinator
5549,12948,3797,Preferred,Manager
5550,31816,3782,Available,Coordinator
5551,25374,3791,Available,Manager
5552,18338,3804,Available,Coordinator
5553,31822,3761,Preferred,Manager
5554,31816,3803,Available,Coordinator
5555,31816,3558,Available,Coordinator
5556,38161,3913,Available,Coordinator
5557,12948,3882,Preferred,Manager
5558,9323,3403,Available,Coordinator
5559,9323,3511,Preferred,Coordinator
5560,28129,3761,Available,Coordinator
5561,31537,3728,Available,Coordinator
5562,25244,3473,Available,Manager
5563,25244,3401,Available,Manager
5564,25244,3477,Available,Manager
5565,33359,3763,Preferred,Coordinator
5566,32914,3452,Available,Coordinator
5567,23369,3402,Available,Coordinator
5568,14534,3535,Available,Coordinator
5569,11784,3402,Available,Coordinator
5570,11784,3511,Available,Coordinator
5571,11784,3403,Available,Coordinator
5572,11784,3452,Available,Coordinator
5573,23065,3843,Available,Coordinator
5574,13188,3731,Preferred,Coordinator
5575,23781,3870,Available,Coordinator
5576,12212,3899,Available,Manager
5577,36642,3798,Available,Coordinator
5578,1291,3731,Preferred,Manager
5579,34374,3559,Available,Manager
5580,3260,3405,Preferred,Manager
5581,37590,3749,Available,Coordinator
5582,23826,3917,Preferred,Manager
5583,18487,3725,Available,Coordinator
5584,32077,3869,Preferred,Coordinator
5585,16142,3949,Available,Coordinator
5586,24621,3958,Preferred,Manager
5587,26917,3785,Preferred,Manager
5588,26917,3713,Available,Coordinator
5589,16320,3908,Preferred,Manager
5590,16352,3949,Available,Coordinator
5591,9218,3793,Preferred,Manager
5592,28442,3981,Preferred,Coordinator
5593,25153,3967,Available,Manager
5594,16885,3925,Preferred,Coordinator
5595,16885,3969,Available,Manager
5596,28655,3968,Preferred,Manager
5597,23257,3960,Preferred,Manager
5598,23458,3755,Preferred,Coordinator
5599,32933,3609,Available,Manager
5600,32933,3952,Available,Manager
5601,21093,3950,Preferred,Manager
5602,21093,3951,Preferred,Manager
5603,21093,3952,Preferred,Manager
5604,21093,3968,Preferred,Manager
5605,21093,3969,Preferred,Manager
5606,9323,3960,Preferred,Manager
5607,9323,3684,Preferred,Manager
5608,9323,3941,Available,Manager
5609,25374,3792,Available,Manager
5610,25374,3968,Available,Coordinator
5611,18487,3880,Available,Manager
5612,19025,4109,Available,Manager
5613,23826,3939,Preferred,Coordinator
5614,23826,3861,Preferred,Manager
5615,31032,3939,Preferred,Coordinator
5616,31032,3918,Preferred,Coordinator
5617,31699,3782,Preferred,\N
5618,31699,3967,Preferred,Coordinator
5619,31699,3806,Available,Coordinator
5620,31699,3817,Preferred,Coordinator
5621,31699,3818,Preferred,Manager
5622,31699,3649,Preferred,Manager
5623,28748,3939,Preferred,Coordinator
5624,28748,3938,Available,Coordinator
5625,16822,3782,Available,\N
5626,16822,3949,Available,Coordinator
5627,18487,4169,Available,Coordinator
5628,22560,3974,Preferred,Manager
5629,23257,3957,Preferred,Manager
5630,24306,3958,Available,Manager
5631,19025,3982,Preferred,Manager
5632,32077,3512,Available,Coordinator
5633,32077,3407,Available,Coordinator
5634,25128,3939,Preferred,Manager
5635,25128,3918,Available,Coordinator
5636,25153,3978,Available,Manager
5637,16780,3940,Preferred,Manager
5638,34374,3817,Available,Manager
5639,23781,4051,Available,Coordinator
5640,20684,3406,Available,Manager
5641,31493,3924,Available,Manager
5642,31493,3978,Preferred,Manager
5643,34881,3480,Preferred,Coordinator
5644,34881,3725,Available,Coordinator
5645,18338,3924,Available,Coordinator
5646,26029,3911,Preferred,Coordinator
5647,31822,3687,Preferred,Manager
5648,31822,3767,Preferred,Manager
5649,40953,3926,Preferred,Coordinator
5650,25374,3975,Available,Manager
5651,15984,3536,Preferred,Manager
5652,15984,3537,Preferred,Coordinator
5653,15984,3649,Preferred,Manager
5654,20684,3407,Available,Manager
5655,28655,3724,Preferred,Manager
5656,7561,3913,Available,Coordinator
5657,6468,3911,Preferred,Coordinator
5658,32914,3342,Preferred,Coordinator
5659,19615,3991,Available,Manager
5660,19615,3997,Available,Manager
5661,38161,3559,Available,Coordinator
5662,38161,3560,Available,Coordinator
5663,19442,3734,Available,Manager
5664,19442,3725,Available,Manager
5665,22560,3789,Preferred,Manager
5666,19442,3399,Available,Coordinator
5667,19442,3512,Available,Manager
5668,19442,3844,Available,Manager
5669,32914,3789,Preferred,Coordinator
5670,32914,3480,Available,Coordinator
5671,6468,3884,Preferred,Manager
5672,32914,3983,Available,Coordinator
5673,32914,3880,Available,Coordinator
5674,2003,3998,Available,Manager
5675,2003,3956,Available,Manager
5676,14492,4000,Available,Manager
5677,3560,3956,Preferred,Coordinator
5678,3560,3685,Preferred,Manager
5679,19025,4002,Preferred,Manager
5680,9746,3735,Preferred,Coordinator
5681,9746,3725,Available,Coordinator
5682,9746,3869,Available,Coordinator
5683,9746,3512,Available,Coordinator
5684,14492,3706,Preferred,Coordinator
5685,14492,3732,Preferred,Coordinator
5686,19025,3976,Available,Manager
5687,8099,3869,Available,Coordinator
5688,8099,3961,Available,Coordinator
5689,9746,3404,Available,Coordinator
5690,2611,3947,Available,Manager
5691,438,3269,Available,Manager
5692,25153,3259,Available,Manager
5693,25153,3269,Available,Coordinator
5694,24992,3220,Available,Coordinator
5695,28458,3099,Available,Coordinator
5696,28458,3044,Available,Coordinator
5697,28458,3043,Available,Coordinator
5698,26917,2830,Available,Coordinator
5699,26917,2829,Available,Manager
5700,26917,3272,Preferred,Manager
5701,26917,2770,Available,Manager
5702,26917,2699,Available,Coordinator
5703,32284,3265,Available,Coordinator
5704,24867,3263,Preferred,Coordinator
5705,19025,2987,Available,Coordinator
5706,16780,3267,Available,Manager
5707,16320,3292,Preferred,Manager
5708,16320,2639,Available,Coordinator
5709,16780,3291,Preferred,Coordinator
5710,17840,3172,Available,Manager
5711,34374,3190,Available,Coordinator
5712,24867,3294,Preferred,Manager
5713,16780,3486,Available,Manager
5714,32487,2797,Available,Coordinator
5715,6468,3344,Preferred,Manager
5716,14492,3210,Preferred,Coordinator
5717,6468,3301,Available,Manager
5718,12948,3316,Preferred,Manager
5719,25153,3241,Available,Coordinator
5720,25153,2797,Available,Coordinator
5721,24992,3253,Available,Coordinator
5722,23781,3263,Available,Coordinator
5723,34577,2640,Available,Coordinator
5724,34577,3201,Available,Coordinator
5725,18626,3321,Preferred,Manager
5726,19442,3177,Available,Manager
5727,28129,2409,Available,Coordinator
5728,28129,3137,Available,Coordinator
5729,28129,2410,Available,Coordinator
5730,11784,3050,Available,Coordinator
5731,23359,2409,Preferred,Manager
5732,23982,3370,Available,Manager
5733,14699,3343,Preferred,Manager
5734,18214,3273,Available,Coordinator
5735,1141,3050,Preferred,Manager
5736,16142,3373,Preferred,Coordinator
5737,35079,3177,Available,Coordinator
5738,35079,3301,Available,Coordinator
5739,35079,3172,Available,Coordinator
5740,35079,3253,Available,Coordinator
5741,35079,3050,Available,Coordinator
5742,31032,2831,Preferred,Coordinator
5743,23640,3317,Available,Coordinator
5744,1256,3335,Preferred,Manager
5745,17759,3315,Available,Coordinator
5746,17759,3327,Available,Coordinator
5747,21093,3368,Preferred,Coordinator
5748,27838,3398,Available,Coordinator
5749,34577,2641,Available,Manager
5750,25171,3344,Preferred,Coordinator
5751,25048,3441,Available,Manager
5752,27293,2414,Available,Coordinator
5753,16352,3417,Available,Manager
5754,16352,3373,Available,Manager
5755,28655,3321,Preferred,Coordinator
5756,28655,3302,Available,Coordinator
5757,27838,3377,Preferred,Coordinator
5758,28129,3400,Available,Coordinator
5759,23640,3329,Available,Manager
5760,23491,3939,Preferred,Coordinator
5761,21093,2789,Preferred,Manager
5762,28458,3060,Available,Coordinator
5763,34374,3439,Available,Manager
5764,26029,3383,Available,Coordinator
5765,27531,3397,Available,Manager
5766,29285,3195,Available,Manager
5767,16352,3445,Preferred,Manager
5768,16352,3434,Available,Coordinator
5769,16885,3429,Preferred,Manager
5770,31537,2412,Available,Coordinator
5771,31537,2411,Available,Coordinator
5772,33174,2895,Preferred,Coordinator
